CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;10597;Achnanthidium pyrenaicum;45.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;10920;Adlafia lange-bertalotii;2.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;11785;Cocconeis euglypta;54.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;11981;Caloneis lancettula;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;12097;Cocconeis placentula var. placentula;2.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;13689;Fistulifera saprophila;3.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;14001;Gomphonema minutum;2.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;14132;Gomphonema pumilum var. rigidum;2.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;33829;Achnanthidium delmontii;260.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7076;Achnanthidium minutissimum;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7116;Amphora pediculus;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7226;Cocconeis pediculus;4.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7588;Fallacia subhamulata;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7803;Navicula antonii;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7843;Navicula capitatoradiata;2.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7849;Navicula caterva;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;7881;Navicula cryptotenella;4.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;8419;Reimeria sinuata;2.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;8633;Cyclotella meneghiniana;1.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;8656;Discostella pseudostelligera;6.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;8875;Nitzschia dissipata;3.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2018-09-03;;;;;1;NbrTax;9419;Eolimna minima;3.0;1;Domaine de validité;X;X;1778017;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;10372;Achnanthidium eutrophilum;9.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;10597;Achnanthidium pyrenaicum;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;10603;Achnanthidium lineare;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;11432;Cymbella affinis var. affinis;4.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;11785;Cocconeis euglypta;15.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;13689;Fistulifera saprophila;4.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;14001;Gomphonema minutum;12.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;14033;Gomphoneis minuta var. minuta;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;14132;Gomphonema pumilum var. rigidum;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;18123;Reimeria uniseriata;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;24941;Nitzschia costei;25.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;27445;Achnanthidium druartii;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;28635;Amphora indistincta;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;33829;Achnanthidium delmontii;38.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;35851;Achnanthidium caravelense;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;43146;Sellaphora nigri;13.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;43682;Discostella pseudostelligera;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;6631;Diatoma vulgare;33.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;6722;Fragilaria vaucheriae;7.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7076;Achnanthidium minutissimum;7.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7116;Amphora pediculus;3.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7226;Cocconeis pediculus;3.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7232;Cocconeis placentula var. lineata;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7375;Cymbella tumida;3.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7606;Geissleria decussis;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7803;Navicula antonii;11.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7843;Navicula capitatoradiata;14.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7881;Navicula cryptotenella;102.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;7948;Navicula gregaria;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8190;Navicula tripunctata;29.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8206;Navicula veneta;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8393;Planothidium frequentissimum;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8419;Reimeria sinuata;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8420;Rhoicosphenia abbreviata;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8719;Melosira varians;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8781;Gomphonema;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8820;Nitzschia amphibia;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8875;Nitzschia dissipata;21.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8876;Nitzschia dissipata var. media;4.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8891;Nitzschia fonticola;11.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8934;Nitzschia inconspicua;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;8987;Nitzschia palea;4.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;9419;Eolimna minima;4.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;9430;Navicula;1.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;800;10;Diatomées benthiques;2019-09-20;;;;;1;NbrTax;9533;Fragilaria;2.0;1;Domaine de validité;X;X;1841585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1108;Oscillatoria;0.01;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1124;Cladophora;0.09;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1134;Oedogonium;0.36;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1147;Spirogyra;0.02;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1157;Hildenbrandia;0.01;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1169;Vaucheria;1.19;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1586;Elodea canadensis;0.06;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1626;Lemna minor;0.01;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1642;Potamogeton berchtoldii;0.03;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1652;Potamogeton nodosus;5.58;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1655;Potamogeton pectinatus;0.24;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1778;Myriophyllum spicatum;5.45;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1856;Ludwigia peploides;0.01;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1887;Lysimachia vulgaris;0.01;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;1903;Ranunculus fluitans;4.51;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;5686;Hydrodictyon;0.03;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2017-07-26;F1;;;;3;RecTax;8714;Melosira;0.84;1;Domaine de validité;X;X;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1124;Cladophora;1.18;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1134;Oedogonium;0.07;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1157;Hildenbrandia;0.01;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1321;Cinclidotus riparius;0.01;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1652;Potamogeton nodosus;0.27;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1655;Potamogeton pectinatus;0.01;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;1778;Myriophyllum spicatum;0.05;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;31566;Paralemanea;0.01;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;6414;Phormidium;0.01;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2018-08-24;F1;;;;3;RecTax;6627;Diatoma;0.07;1;Domaine de validité;X;X;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;10237;Paspalum distichum;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1124;Cladophora;52.0;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1134;Oedogonium;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1157;Hildenbrandia;5.0;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1506;Eleocharis palustris;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1569;Leersia oryzoides;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1586;Elodea canadensis;1.2;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1625;Lemna gibba;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1626;Lemna minor;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1630;Spirodela polyrhiza;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1642;Potamogeton berchtoldii;0.2;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1645;Potamogeton crispus;1.2;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1652;Potamogeton nodosus;40.0;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1655;Potamogeton pectinatus;4.0;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1717;Ceratophyllum demersum;0.2;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1729;Bidens tripartita;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1757;Cardamine;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1763;Nasturtium officinale;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1778;Myriophyllum spicatum;12.0;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1856;Ludwigia peploides;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1887;Lysimachia vulgaris;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1909;Ranunculus penicillatus;5.0;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1910;Ranunculus repens;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05174000;La Garonne en amont de l'Ariège;900;27;Macrophytes;2019-09-04;F1;;;;3;RecTax;1957;Veronica beccabunga;0.01;1;Domaine de validité;X;X;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
